ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
239,2026-05-12T21:45:25.379055+00:00,instagram,ISL,10.761,19.618,10.761,0.9697,0.0303,14.691,25.231,0.632,0.368,0.491,0.1092,0,0.9667,0.0167,0.0167,1.032,0.5333,-0.04683,-0.0919,0,0.9667,0.0167,0.0167,0.624,0.4167,-0.03755,-0.09445,0,0.8084,0.0958,0.0958,5.159,0.8889,0.31589,0.30408,6.815,21.506,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8147,0.0927,0.0927,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8306,0.1209,0.0485,22.158,0.0,0.0,0.0,599.316,284.03,791.619
240,2026-05-12T21:45:35.400304+00:00,browsing,ISL,10.765,20.253,10.765,0.9234,0.0766,14.83,25.875,0.6357,0.3643,0.508,0.1107,0,0.9667,0.0167,0.0167,0.541,0.48,-0.09593,-0.1983,0,0.9667,0.0167,0.0167,0.633,0.375,-0.03671,-0.09224,0,0.8342,0.133,0.0328,1.126,0.55,-0.08737,-0.15428,2.3,17.13,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8425,0.1273,0.0301,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,17.517,0.0,0.0,0.0,599.316,284.03,791.619
241,2026-05-12T21:45:45.421057+00:00,browsing,ISL,12.418,21.36,12.418,0.9283,0.0717,16.629,26.993,0.6188,0.3812,0.525,0.1122,0,0.9667,0.0167,0.0167,1.189,0.48,-0.03108,-0.06005,0,0.9667,0.0167,0.0167,0.228,0.375,-0.07724,-0.20504,0,0.8425,0.1273,0.0301,0.906,0.55,-0.1094,-0.19725,2.323,18.952,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8511,0.1214,0.0276,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,19.315,0.0,0.0,0.0,599.316,284.03,791.619
242,2026-05-12T21:45:55.431318+00:00,browsing,ISL,15.788,20.993,15.788,0.932,0.068,20.155,26.636,0.5693,0.4307,0.542,0.1139,0,0.9667,0.0167,0.0167,0.757,0.48,-0.07435,-0.15013,0,0.9667,0.0167,0.0167,0.472,0.375,-0.05281,-0.13552,0,0.8511,0.1214,0.0276,0.944,0.55,-0.10558,-0.18967,2.173,22.328,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8591,0.1157,0.0252,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,22.841,0.0,0.0,0.0,599.316,284.03,791.619
243,2026-05-12T21:46:05.431788+00:00,browsing,ISL,12.076,22.262,12.076,0.9338,0.0662,16.611,27.916,0.6269,0.3731,0.559,0.1157,0,0.9667,0.0167,0.0167,1.69,0.48,0.01898,0.03498,0,0.9667,0.0167,0.0167,0.8,0.375,-0.02005,-0.04931,1,0.8591,0.1157,0.0252,4.126,0.825,0.21258,0.20856,6.615,23.226,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8661,0.1108,0.0231,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,19.297,0.0,3.929,3.929,599.316,287.959,795.548
244,2026-05-12T21:46:15.454556+00:00,browsing,ISL,13.007,22.672,13.007,0.9374,0.0626,17.723,28.338,0.6152,0.3848,0.5758,0.1176,0,0.9667,0.0167,0.0167,0.795,0.48,-0.07048,-0.14173,2,0.9667,0.0167,0.0167,2.968,0.75,0.19677,0.21198,0,0.8661,0.1108,0.0231,0.845,0.55,-0.11548,-0.20945,4.608,22.331,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8736,0.1054,0.0211,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,20.409,0.0,1.922,1.922,599.316,289.881,797.47
245,2026-05-12T21:46:25.469031+00:00,browsing,ISL,26.324,23.522,26.324,0.9404,0.0596,31.233,29.201,0.4832,0.5168,0.5926,0.1195,0,0.9667,0.0167,0.0167,1.513,0.48,0.00134,0.00251,0,0.9667,0.0167,0.0167,1.426,0.375,0.04258,0.0973,0,0.8736,0.1054,0.0211,0.933,0.55,-0.10674,-0.19197,3.872,35.104,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8805,0.1003,0.0193,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,29.832,2.031,1.185,5.272,601.347,291.066,802.742
246,2026-05-12T21:46:35.494593+00:00,browsing,ISL,13.516,20.077,13.516,0.9401,0.0599,18.633,25.769,0.5804,0.4196,0.6091,0.1216,0,0.9667,0.0167,0.0167,1.838,0.48,0.0338,0.06144,0,0.9667,0.0167,0.0167,0.895,0.375,-0.01054,-0.02563,0,0.8805,0.1003,0.0193,1.13,0.55,-0.08698,-0.15354,3.863,22.495,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8867,0.0957,0.0176,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8324,0.1185,0.0492,21.319,0.0,1.176,1.176,601.347,292.242,803.918
247,2026-05-12T21:46:45.504691+00:00,browsing,GND,12.755,22.441,22.441,0.9421,0.0579,18.094,28.148,0.6087,0.3913,0.6254,0.1238,0,0.9667,0.0167,0.0167,0.372,0.2057,-0.01277,-0.05749,0,0.9667,0.0167,0.0167,0.075,0.1607,-0.02252,-0.13483,2,0.8324,0.1185,0.0492,1.143,0.3536,0.07434,0.17331,1.59,29.738,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8867,0.0957,0.0176,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8586,0.1025,0.0389,20.781,10.053,0.96,8.958,611.401,293.202,812.876
248,2026-05-12T21:46:55.544976+00:00,browsing,ISL,13.685,22.595,13.685,0.9446,0.0554,19.263,28.317,0.5951,0.4049,0.6415,0.1261,0,0.9667,0.0167,0.0167,1.421,0.48,-0.00787,-0.01487,0,0.9667,0.0167,0.0167,1.23,0.375,0.02302,0.05378,0,0.8867,0.0957,0.0176,1.021,0.55,-0.0979,-0.17458,3.673,22.935,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8923,0.0911,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8586,0.1025,0.0389,21.949,0.0,0.986,0.986,611.401,294.188,813.862
249,2026-05-12T21:47:05.579045+00:00,browsing,ISL,10.331,21.231,10.331,0.9467,0.0533,16.165,26.968,0.6252,0.3748,0.6572,0.1284,0,0.9667,0.0167,0.0167,1.072,0.48,-0.04278,-0.08362,0,0.9667,0.0167,0.0167,0.845,0.375,-0.01548,-0.03786,0,0.8923,0.0911,0.0167,0.653,0.55,-0.13474,-0.24908,2.57,18.735,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8974,0.086,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8586,0.1025,0.0389,18.851,0.0,0.0,0.0,611.401,294.188,813.862
250,2026-05-12T21:47:15.609919+00:00,browsing,ISL,12.297,22.082,12.297,0.9497,0.0503,18.405,27.835,0.602,0.398,0.6725,0.1309,0,0.9667,0.0167,0.0167,0.775,0.48,-0.0725,-0.14611,0,0.9667,0.0167,0.0167,0.877,0.375,-0.01235,-0.03008,0,0.8974,0.086,0.0167,0.804,0.55,-0.1196,-0.21779,2.456,20.861,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.902,0.0814,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8586,0.1025,0.0389,21.091,0.0,0.0,0.0,611.401,294.188,813.862
251,2026-05-12T21:47:25.630281+00:00,browsing,GND,14.902,21.952,21.952,0.9518,0.0482,21.302,27.722,0.5655,0.4345,0.6875,0.1335,0,0.9667,0.0167,0.0167,0.253,0.2057,-0.02466,-0.11417,0,0.9667,0.0167,0.0167,0.224,0.1607,-0.00758,-0.0434,0,0.8586,0.1025,0.0389,0.315,0.1414,-0.00855,-0.05592,0.792,28.515,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.902,0.0814,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,23.989,6.42,0.161,4.526,617.821,294.349,818.388
252,2026-05-12T21:47:35.660232+00:00,browsing,ISL,14.315,14.464,14.315,0.9529,0.0471,21.026,20.252,0.4906,0.5094,0.702,0.1362,0,0.9667,0.0167,0.0167,1.033,0.48,-0.04666,-0.09155,0,0.9667,0.0167,0.0167,0.305,0.375,-0.06952,-0.18253,0,0.902,0.0814,0.0167,0.593,0.55,-0.14072,-0.26171,1.931,22.957,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9067,0.0767,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,20.883,0.774,0.0,2.074,618.595,294.349,820.462
253,2026-05-12T21:47:45.691527+00:00,browsing,ISL,16.186,21.003,16.186,0.9527,0.0473,23.229,26.809,0.5358,0.4642,0.716,0.1389,0,0.9667,0.0167,0.0167,0.914,0.48,-0.05865,-0.11649,0,0.9667,0.0167,0.0167,0.428,0.375,-0.05725,-0.14779,0,0.9067,0.0767,0.0167,2.017,0.55,0.00171,0.00279,3.358,26.587,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9094,0.0739,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,25.915,0.0,0.672,0.672,618.595,295.021,821.134
254,2026-05-12T21:47:55.698572+00:00,browsing,ISL,9.153,19.374,9.153,0.9534,0.0466,16.547,25.2,0.6036,0.3964,0.7295,0.1418,0,0.9667,0.0167,0.0167,1.209,0.48,-0.02905,-0.05602,0,0.9667,0.0167,0.0167,0.442,0.375,-0.0558,-0.14379,0,0.9094,0.0739,0.0167,1.1,0.55,-0.09002,-0.15935,2.751,19.298,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.913,0.0703,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,19.234,0.0,0.065,0.065,618.595,295.086,821.198
255,2026-05-12T21:48:05.699005+00:00,browsing,ISL,15.39,23.897,15.39,0.9556,0.0444,23.156,29.743,0.5623,0.4377,0.7425,0.1447,0,0.9667,0.0167,0.0167,2.103,0.48,0.06034,0.10719,0,0.9667,0.0167,0.0167,0.449,0.375,-0.05512,-0.14189,0,0.913,0.0703,0.0167,0.829,0.55,-0.11712,-0.21276,3.381,26.538,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9168,0.0665,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,25.843,0.0,0.695,0.695,618.595,295.78,821.893
256,2026-05-12T21:48:15.723333+00:00,browsing,ISL,10.824,20.361,10.824,0.9565,0.0435,18.981,26.228,0.5802,0.4198,0.7548,0.1477,0,0.9667,0.0167,0.0167,1.343,0.48,-0.01566,-0.02981,0,0.9667,0.0167,0.0167,1.115,0.375,0.01151,0.02725,0,0.9168,0.0665,0.0167,1.365,0.55,-0.06353,-0.10977,3.823,22.804,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9198,0.0635,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,21.668,0.0,1.137,1.137,618.595,296.917,823.03
257,2026-05-12T21:48:25.734335+00:00,browsing,ISL,15.798,20.784,15.798,0.958,0.042,24.364,26.673,0.5226,0.4774,0.7665,0.1509,0,0.9667,0.0167,0.0167,0.833,0.48,-0.06673,-0.13368,0,0.9667,0.0167,0.0167,0.92,0.375,-0.00804,-0.01948,0,0.9198,0.0635,0.0167,1.158,0.55,-0.08422,-0.14828,2.91,27.274,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9229,0.0604,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,27.05,0.0,0.224,0.224,618.595,297.141,823.253
258,2026-05-12T21:48:35.751280+00:00,browsing,ISL,12.796,21.798,12.796,0.9583,0.0417,21.788,27.709,0.5598,0.4402,0.7776,0.1541,0,0.9667,0.0167,0.0167,0.613,0.48,-0.08868,-0.18186,0,0.9667,0.0167,0.0167,0.611,0.375,-0.03893,-0.0981,0,0.9229,0.0604,0.0167,1.615,0.55,-0.03853,-0.06512,2.839,24.627,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9255,0.0579,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,24.474,0.0,0.152,0.152,618.595,297.293,823.406
259,2026-05-12T21:48:45.768437+00:00,browsing,ISL,10.822,20.67,10.822,0.9592,0.0408,20.253,26.604,0.5678,0.4322,0.7879,0.1574,1,0.9667,0.0167,0.0167,1.916,0.6857,0.04164,0.05321,0,0.9667,0.0167,0.0167,1.28,0.375,0.02798,0.06499,0,0.9255,0.0579,0.0167,2.013,0.55,0.00133,0.00218,5.21,25.462,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9276,0.0557,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,22.939,0.0,2.523,2.523,618.595,299.816,825.929
260,2026-05-12T21:48:55.809090+00:00,browsing,ISL,15.506,21.109,15.506,0.9603,0.0397,25.386,27.066,0.516,0.484,0.7976,0.1608,0,0.9667,0.0167,0.0167,0.468,0.48,-0.10316,-0.21495,0,0.9667,0.0167,0.0167,0.775,0.375,-0.02251,-0.05554,0,0.9276,0.0557,0.0167,0.781,0.55,-0.12195,-0.22258,2.024,27.41,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9307,0.0526,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,27.697,0.0,0.0,0.0,618.595,299.816,825.929
261,2026-05-12T21:49:05.819121+00:00,browsing,ISL,12.598,22.501,12.598,0.9605,0.0395,22.931,28.483,0.554,0.446,0.8065,0.1642,0,0.9667,0.0167,0.0167,0.485,0.48,-0.10152,-0.21116,0,0.9667,0.0167,0.0167,0.602,0.375,-0.03983,-0.10046,0,0.9307,0.0526,0.0167,1.433,0.55,-0.05673,-0.09743,2.519,25.451,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9331,0.0503,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,25.618,0.0,0.0,0.0,618.595,299.816,825.929
262,2026-05-12T21:49:15.847190+00:00,browsing,ISL,12.919,22.638,12.919,0.9613,0.0387,23.705,28.646,0.5472,0.4528,0.8146,0.1678,0,0.9667,0.0167,0.0167,0.792,0.48,-0.07077,-0.14236,0,0.9667,0.0167,0.0167,0.637,0.375,-0.03631,-0.09118,0,0.9331,0.0503,0.0167,1.719,0.55,-0.02814,-0.04713,3.148,26.853,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9351,0.0482,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,26.392,0.0,0.461,0.461,618.595,300.277,826.39
263,2026-05-12T21:49:25.858187+00:00,browsing,ISL,10.313,22.376,10.313,0.9619,0.0381,21.543,28.41,0.5687,0.4313,0.8219,0.1714,0,0.9667,0.0167,0.0167,0.966,0.48,-0.0534,-0.1055,0,0.9667,0.0167,0.0167,0.353,0.375,-0.06466,-0.16865,0,0.9351,0.0482,0.0167,0.545,0.55,-0.14554,-0.27201,1.864,23.407,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9381,0.0453,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,24.229,0.0,0.0,0.0,618.595,300.277,826.39
264,2026-05-12T21:49:35.883351+00:00,browsing,ISL,18.301,26.347,18.301,0.9629,0.0371,29.957,32.409,0.5197,0.4803,0.8284,0.1751,0,0.9667,0.0167,0.0167,0.578,0.48,-0.0922,-0.18981,0,0.9667,0.0167,0.0167,1.06,0.375,0.00598,0.01426,0,0.9381,0.0453,0.0167,0.959,0.55,-0.10413,-0.1868,2.597,32.553,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9405,0.0429,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,32.643,0.0,0.0,0.0,618.595,300.277,826.39
265,2026-05-12T21:49:45.912550+00:00,browsing,ISL,9.266,20.566,9.266,0.9631,0.0369,21.321,26.656,0.5556,0.4444,0.8341,0.1789,0,0.9667,0.0167,0.0167,1.178,0.48,-0.03216,-0.0622,0,0.9667,0.0167,0.0167,0.248,0.375,-0.07519,-0.199,0,0.9405,0.0429,0.0167,0.881,0.55,-0.11186,-0.20217,2.308,23.629,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9428,0.0405,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,24.008,0.0,0.0,0.0,618.595,300.277,826.39
266,2026-05-12T21:49:55.926761+00:00,browsing,ISL,13.428,23.736,13.428,0.9639,0.0361,25.844,29.854,0.536,0.464,0.8389,0.1827,0,0.9667,0.0167,0.0167,0.832,0.48,-0.06678,-0.13378,0,0.9667,0.0167,0.0167,0.412,0.375,-0.05877,-0.15205,0,0.9428,0.0405,0.0167,0.689,0.55,-0.13112,-0.2415,1.933,27.778,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9451,0.0382,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,28.531,0.0,0.0,0.0,618.595,300.277,826.39
267,2026-05-12T21:50:05.948115+00:00,browsing,ISL,18.791,23.821,18.791,0.9643,0.0357,31.521,29.969,0.4874,0.5126,0.8429,0.1866,0,0.9667,0.0167,0.0167,0.77,0.48,-0.07302,-0.14724,0,0.9667,0.0167,0.0167,0.397,0.375,-0.06029,-0.1563,0,0.9451,0.0382,0.0167,1.06,0.55,-0.09398,-0.16699,2.227,33.749,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9471,0.0362,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,30.6,1.553,0.0,3.149,620.148,300.277,829.539
268,2026-05-12T21:50:15.980927+00:00,browsing,ISL,18.147,26.474,18.147,0.9642,0.0358,31.134,32.652,0.5119,0.4881,0.846,0.1906,0,0.9667,0.0167,0.0167,0.845,0.48,-0.06546,-0.13096,0,0.9667,0.0167,0.0167,0.916,0.375,-0.00842,-0.02042,0,0.9471,0.0362,0.0167,1.369,0.55,-0.06314,-0.10906,3.13,34.264,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9488,0.0345,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,33.283,0.0,0.443,0.981,620.148,300.721,830.52
269,2026-05-12T21:50:26.006242+00:00,browsing,ISL,19.614,20.685,19.614,0.9643,0.0357,32.791,26.894,0.4506,0.5494,0.8482,0.1947,0,0.9667,0.0167,0.0167,0.868,0.48,-0.06315,-0.12603,0,0.9667,0.0167,0.0167,0.797,0.375,-0.02033,-0.05002,0,0.9488,0.0345,0.0167,1.377,0.55,-0.06231,-0.10755,3.042,35.833,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9504,0.0329,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8769,0.0911,0.032,27.525,5.896,0.356,8.307,626.044,301.076,838.828
270,2026-05-12T21:50:36.096112+00:00,mixed,ISL,15.847,25.755,15.847,0.8615,0.1385,29.141,31.996,0.5233,0.4767,0.8496,0.1989,0,0.9667,0.0167,0.0167,1.293,0.4267,-0.0207,-0.03959,0,0.9667,0.0167,0.0167,0.502,0.3333,-0.04983,-0.12737,0,0.8313,0.1399,0.0288,0.667,0.5333,-0.1333,-0.22307,2.462,31.603,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8396,0.1339,0.0265,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9309,0.0524,0.0167,31.78,0.0,0.0,0.0,626.044,301.076,838.828
271,2026-05-12T21:50:46.130572+00:00,mixed,ISL,11.987,22.889,11.987,0.8624,0.1376,25.32,29.163,0.5353,0.4647,0.85,0.2031,0,0.9667,0.0167,0.0167,1.635,0.4267,0.0135,0.025,0,0.9667,0.0167,0.0167,0.227,0.3333,-0.07729,-0.20516,0,0.8396,0.1339,0.0265,1.237,0.5333,-0.07632,-0.12159,3.099,28.419,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8464,0.129,0.0246,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9309,0.0524,0.0167,27.959,0.0,0.46,0.46,626.044,301.536,839.287
272,2026-05-12T21:50:56.140850+00:00,mixed,ISL,16.941,25.593,16.941,0.8638,0.1362,30.234,31.901,0.5134,0.4866,0.8496,0.2073,0,0.9667,0.0167,0.0167,1.953,0.4267,0.04534,0.0816,0,0.9667,0.0167,0.0167,0.255,0.3333,-0.07446,-0.19687,0,0.8464,0.129,0.0246,1.098,0.5333,-0.09023,-0.14543,3.307,33.541,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8532,0.124,0.0227,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9309,0.0524,0.0167,32.54,0.0,0.667,1.001,626.044,302.203,840.289
273,2026-05-12T21:51:06.159415+00:00,mixed,GND,11.967,21.171,21.171,0.8643,0.1357,25.144,27.514,0.5225,0.4775,0.8482,0.2117,0,0.9667,0.0167,0.0167,0.12,0.1829,-0.03795,-0.18158,0,0.9667,0.0167,0.0167,0.132,0.1429,-0.01684,-0.09906,0,0.9309,0.0524,0.0167,0.066,0.1371,-0.03336,-0.21643,0.318,27.832,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8532,0.124,0.0227,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9393,0.044,0.0167,27.783,2.37,0.0,0.049,628.414,302.203,840.338
274,2026-05-12T21:51:16.176037+00:00,mixed,ISL,15.428,20.388,15.428,0.8652,0.1348,28.415,26.766,0.4851,0.5149,0.846,0.216,0,0.9667,0.0167,0.0167,2.226,0.4267,0.07259,0.12761,0,0.9667,0.0167,0.0167,0.457,0.3333,-0.05434,-0.13974,0,0.8532,0.124,0.0227,0.676,0.5333,-0.13235,-0.22131,3.359,31.774,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8606,0.1185,0.0209,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9393,0.044,0.0167,27.405,1.649,0.72,4.369,630.063,302.923,844.707
275,2026-05-12T21:51:26.186859+00:00,mixed,ISL,12.568,22.418,12.568,0.8646,0.1354,25.298,28.832,0.5326,0.4674,0.8429,0.2205,0,0.9667,0.0167,0.0167,1.627,0.4267,0.0127,0.02353,0,0.9667,0.0167,0.0167,0.228,0.3333,-0.07715,-0.20476,0,0.8606,0.1185,0.0209,1.319,0.5333,-0.06809,-0.10773,3.175,28.473,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8664,0.1142,0.0194,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9393,0.044,0.0167,27.937,0.0,0.535,0.535,630.063,303.459,845.243
276,2026-05-12T21:51:36.224330+00:00,mixed,ISL,12.493,22.03,12.493,0.8659,0.1341,24.909,28.481,0.5335,0.4665,0.8389,0.225,0,0.9667,0.0167,0.0167,1.238,0.4267,-0.0262,-0.05037,0,0.9667,0.0167,0.0167,0.759,0.3333,-0.02411,-0.05962,0,0.8664,0.1142,0.0194,3.473,0.5333,0.14726,0.19958,5.469,30.379,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8696,0.1122,0.0183,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9393,0.044,0.0167,27.549,0.0,2.83,2.83,630.063,306.289,848.073
277,2026-05-12T21:51:46.261729+00:00,mixed,ISL,18.335,22.336,18.335,0.8673,0.1327,30.39,28.826,0.4868,0.5132,0.8341,0.2296,0,0.9667,0.0167,0.0167,1.015,0.4267,-0.04852,-0.09539,0,0.9667,0.0167,0.0167,0.554,0.3333,-0.04456,-0.11311,1,0.8696,0.1122,0.0183,4.43,0.8,0.24296,0.21749,5.999,36.389,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8752,0.1079,0.0169,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9393,0.044,0.0167,29.465,1.564,3.36,6.924,631.627,309.649,854.997
278,2026-05-12T21:51:56.282222+00:00,mixed,GND,8.975,16.893,16.893,0.8668,0.1332,20.631,23.422,0.5317,0.4683,0.8284,0.2342,0,0.9667,0.0167,0.0167,0.232,0.1829,-0.02676,-0.1245,0,0.9667,0.0167,0.0167,0.228,0.1429,-0.00719,-0.04111,0,0.9393,0.044,0.0167,0.157,0.1371,-0.02425,-0.15255,0.618,24.04,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8752,0.1079,0.0169,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9456,0.0377,0.0167,23.27,2.791,0.0,0.77,634.418,309.649,855.767
279,2026-05-12T21:52:06.310277+00:00,mixed,ISL,13.325,22.672,13.325,0.8684,0.1316,24.555,29.241,0.5436,0.4564,0.8219,0.2388,0,0.9667,0.0167,0.0167,0.594,0.4267,-0.0906,-0.18618,0,0.9667,0.0167,0.0167,0.899,0.3333,-0.01009,-0.02451,0,0.8752,0.1079,0.0169,0.892,0.5333,-0.11077,-0.18172,2.385,26.94,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8801,0.1032,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9456,0.0377,0.0167,27.194,0.0,0.0,0.0,634.418,309.649,855.767
280,2026-05-12T21:52:16.341284+00:00,mixed,ISL,10.94,20.595,10.94,0.8702,0.1298,21.726,27.205,0.556,0.444,0.8146,0.2436,0,0.9667,0.0167,0.0167,0.562,0.4267,-0.09376,-0.19333,0,0.9667,0.0167,0.0167,1.186,0.3333,0.01857,0.0436,0,0.8801,0.1032,0.0167,1.117,0.5333,-0.0883,-0.14209,2.865,24.591,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8844,0.0989,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9456,0.0377,0.0167,24.365,0.0,0.226,0.226,634.418,309.874,855.993
