ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
250,2026-05-12T21:47:15.611095+00:00,browsing,GND,12.297,22.082,22.082,0.5,0.5,18.405,27.835,0.602,0.398,0.6725,0.1309,1,0.3333,0.3333,0.3333,1.383,0.3429,0.08825,0.20837,2,0.3333,0.3333,0.3333,0.52,0.4286,0.02198,0.04511,2,0.3333,0.3333,0.3333,0.765,0.3536,0.03645,0.08873,2.667,30.502,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,21.091,9.43,2.036,9.411,1295.468,664.918,1651.14
251,2026-05-12T21:47:25.631081+00:00,browsing,ISL,14.902,21.952,14.902,0.5,0.5,21.302,27.722,0.5655,0.4345,0.6875,0.1335,1,0.5,0.5,0.0,2.189,0.6857,0.06887,0.08654,2,0.3333,0.3333,0.3333,2.859,0.75,0.18593,0.2014,0,0.5,0.5,0.0,1.802,0.55,-0.01976,-0.03287,6.85,28.153,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,23.989,0.0,4.164,4.164,1295.468,669.082,1655.304
252,2026-05-12T21:47:35.660987+00:00,browsing,ISL,14.315,14.464,14.315,0.5,0.5,21.026,20.252,0.4906,0.5094,0.702,0.1362,0,0.5,0.5,0.0,2.263,0.48,0.07627,0.13367,2,0.3333,0.3333,0.3333,3.055,0.75,0.20553,0.22045,0,0.5,0.5,0.0,1.028,0.55,-0.09723,-0.17328,6.346,27.372,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,20.883,0.774,3.659,6.489,1296.242,672.741,1661.793
253,2026-05-12T21:47:45.692002+00:00,browsing,GND,16.186,21.003,21.003,0.5,0.5,23.229,26.809,0.5358,0.4642,0.716,0.1389,2,0.3333,0.3333,0.3333,1.857,0.6857,0.13572,0.16393,2,0.3333,0.3333,0.3333,1.042,0.4286,0.07415,0.14472,2,0.3333,0.3333,0.3333,0.532,0.3536,0.01319,0.03302,3.431,30.24,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.915,3.58,2.8,4.325,1299.822,675.541,1666.118
254,2026-05-12T21:47:55.699582+00:00,browsing,GND,9.153,19.374,19.374,0.5,0.5,16.547,25.2,0.6036,0.3964,0.7295,0.1418,1,0.3333,0.3333,0.3333,0.426,0.3429,-0.0074,-0.01963,2,0.3333,0.3333,0.3333,0.895,0.4286,0.05949,0.11772,1,0.3333,0.3333,0.3333,0.121,0.2357,-0.02795,-0.11283,1.441,26.641,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,19.234,8.653,0.811,7.408,1308.475,676.351,1673.525
255,2026-05-12T21:48:05.699653+00:00,browsing,GND,15.39,23.897,23.897,0.5,0.5,23.156,29.743,0.5623,0.4377,0.7425,0.1447,0,0.3333,0.3333,0.3333,0.145,0.2057,-0.03549,-0.16873,1,0.3333,0.3333,0.3333,0.134,0.2571,-0.01662,-0.05993,1,0.3333,0.3333,0.3333,0.238,0.2357,-0.01621,-0.06389,0.517,30.26,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.843,6.586,0.0,4.417,1315.061,676.351,1677.942
256,2026-05-12T21:48:15.724076+00:00,browsing,ISL,10.824,20.361,10.824,0.5,0.5,18.981,26.228,0.5802,0.4198,0.7548,0.1477,0,0.5,0.5,0.0,0.631,0.48,-0.08687,-0.17778,0,0.3333,0.3333,0.3333,0.397,0.375,-0.06032,-0.15639,0,0.5,0.5,0.0,0.593,0.55,-0.14068,-0.26162,1.621,20.602,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.668,0.0,0.0,0.0,1315.061,676.351,1677.942
257,2026-05-12T21:48:25.734952+00:00,browsing,GND,15.798,20.784,20.784,0.5,0.5,24.364,26.673,0.5226,0.4774,0.7665,0.1509,0,0.3333,0.3333,0.3333,0.331,0.2057,-0.0169,-0.07683,1,0.3333,0.3333,0.3333,0.213,0.2571,-0.0087,-0.03091,1,0.3333,0.3333,0.3333,0.303,0.2357,-0.0097,-0.03775,0.847,27.52,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.05,2.309,0.216,0.469,1317.37,676.567,1678.411
258,2026-05-12T21:48:35.751941+00:00,browsing,GND,12.796,21.798,21.798,0.5,0.5,21.788,27.709,0.5598,0.4402,0.7776,0.1541,2,0.3333,0.3333,0.3333,2.308,0.6857,0.18081,0.21295,0,0.3333,0.3333,0.3333,0.106,0.1607,-0.0194,-0.11498,2,0.3333,0.3333,0.3333,0.39,0.3536,-0.00102,-0.00261,2.804,30.513,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.474,5.921,2.173,6.038,1323.291,678.74,1684.449
259,2026-05-12T21:48:45.768961+00:00,browsing,GND,10.822,20.67,20.67,0.5,0.5,20.253,26.604,0.5678,0.4322,0.7879,0.1574,1,0.3333,0.3333,0.3333,0.158,0.3429,-0.03418,-0.094,1,0.3333,0.3333,0.3333,0.353,0.2571,0.00525,0.01822,1,0.3333,0.3333,0.3333,0.41,0.2357,0.00097,0.00371,0.921,27.524,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.939,6.351,0.29,4.585,1329.642,679.03,1689.034
260,2026-05-12T21:48:55.809582+00:00,browsing,ISL,15.506,21.109,15.506,0.5,0.5,25.386,27.066,0.516,0.484,0.7976,0.1608,1,0.5,0.5,0.0,1.816,0.6857,0.03163,0.04068,0,0.3333,0.3333,0.3333,0.647,0.375,-0.03525,-0.0884,1,0.5,0.5,0.0,4.259,0.825,0.22594,0.22033,6.723,32.109,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.697,0.0,4.037,4.412,1329.642,683.067,1693.446
261,2026-05-12T21:49:05.819779+00:00,browsing,ISL,12.598,22.501,12.598,0.5,0.5,22.931,28.483,0.554,0.446,0.8065,0.1642,0,0.5,0.5,0.0,1.062,0.48,-0.04383,-0.08575,2,0.3333,0.3333,0.3333,4.403,0.75,0.34029,0.34242,0,0.5,0.5,0.0,0.908,0.55,-0.10916,-0.19678,6.373,29.305,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,25.618,0.0,3.687,3.687,1329.642,686.754,1697.133
262,2026-05-12T21:49:15.848127+00:00,browsing,GND,12.919,22.638,22.638,0.5,0.5,23.705,28.646,0.5472,0.4528,0.8146,0.1678,1,0.3333,0.3333,0.3333,0.618,0.3429,0.0118,0.0305,0,0.3333,0.3333,0.3333,0.048,0.1607,-0.02518,-0.15197,2,0.3333,0.3333,0.3333,0.935,0.3536,0.05353,0.12774,1.601,30.247,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,26.392,4.94,0.971,3.855,1334.582,687.724,1700.988
263,2026-05-12T21:49:25.858914+00:00,browsing,GND,10.313,22.376,22.376,0.5,0.5,21.543,28.41,0.5687,0.4313,0.8219,0.1714,2,0.3333,0.3333,0.3333,1.935,0.6857,0.14345,0.17251,1,0.3333,0.3333,0.3333,1.133,0.2571,0.08329,0.25582,2,0.3333,0.3333,0.3333,1.522,0.3536,0.11221,0.25124,4.59,33.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.229,6.868,3.959,8.771,1341.449,691.683,1709.759
264,2026-05-12T21:49:35.883690+00:00,browsing,ISL,18.301,26.347,18.301,0.5,0.5,29.957,32.409,0.5197,0.4803,0.8284,0.1751,1,0.5,0.5,0.0,1.663,0.6857,0.01629,0.02115,2,0.3333,0.3333,0.3333,3.123,0.75,0.21233,0.22697,0,0.5,0.5,0.0,0.898,0.55,-0.11021,-0.19887,5.684,35.641,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,32.643,0.0,2.998,2.998,1341.449,694.681,1712.757
265,2026-05-12T21:49:45.913236+00:00,browsing,ISL,9.266,20.566,9.266,0.5,0.5,21.321,26.656,0.5556,0.4444,0.8341,0.1789,0,0.5,0.5,0.0,0.906,0.48,-0.05936,-0.11801,1,0.3333,0.3333,0.3333,1.166,0.5,0.0166,0.02944,1,0.5,0.5,0.0,4.259,0.825,0.22589,0.22028,6.331,27.652,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,24.008,0.0,3.645,3.645,1341.449,698.325,1716.402
266,2026-05-12T21:49:55.927487+00:00,browsing,ISL,13.428,23.736,13.428,0.5,0.5,25.844,29.854,0.536,0.464,0.8389,0.1827,1,0.5,0.5,0.0,1.824,0.6857,0.03236,0.0416,2,0.3333,0.3333,0.3333,3.601,0.75,0.26014,0.27168,1,0.5,0.5,0.0,6.053,0.825,0.40533,0.36615,11.478,37.323,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,28.531,0.0,8.792,8.792,1341.449,707.117,1725.193
267,2026-05-12T21:50:05.948700+00:00,browsing,ISL,18.791,23.821,18.791,0.5,0.5,31.521,29.969,0.4874,0.5126,0.8429,0.1866,0,0.5,0.5,0.0,0.575,0.48,-0.09254,-0.19057,0,0.3333,0.3333,0.3333,0.761,0.375,-0.02389,-0.05904,1,0.5,0.5,0.0,4.53,0.825,0.25302,0.24375,5.866,37.387,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,30.6,1.553,3.18,6.788,1343.002,710.297,1731.981
268,2026-05-12T21:50:15.981571+00:00,browsing,GND,18.147,26.474,26.474,0.5,0.5,31.134,32.652,0.5119,0.4881,0.846,0.1906,1,0.3333,0.3333,0.3333,0.368,0.3429,-0.01321,-0.0353,1,0.3333,0.3333,0.3333,0.239,0.2571,-0.00608,-0.0215,0,0.3333,0.3333,0.3333,0.17,0.1414,-0.02304,-0.15858,0.777,33.428,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,33.283,1.518,0.146,0.146,1344.52,710.443,1732.127
269,2026-05-12T21:50:26.007074+00:00,browsing,ISL,19.614,20.685,19.614,0.5,0.5,32.791,26.894,0.4506,0.5494,0.8482,0.1947,0,0.5,0.5,0.0,0.447,0.48,-0.10529,-0.21993,0,0.3333,0.3333,0.3333,0.471,0.375,-0.05292,-0.13584,1,0.5,0.5,0.0,4.04,0.825,0.204,0.20094,4.958,37.748,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.525,5.896,2.271,10.223,1350.416,712.714,1742.35
270,2026-05-12T21:50:36.097318+00:00,mixed,ISL,15.847,25.755,15.847,0.5,0.5,29.141,31.996,0.5233,0.4767,0.8496,0.1989,0,0.5,0.5,0.0,0.668,0.4267,-0.08317,-0.16954,1,0.3333,0.3333,0.3333,0.944,0.4444,-0.00558,-0.01009,0,0.5,0.5,0.0,0.907,0.5333,-0.10934,-0.17915,2.519,31.66,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,31.78,0.0,0.0,0.0,1350.416,712.714,1742.35
271,2026-05-12T21:50:46.131246+00:00,mixed,ISL,11.987,22.889,11.987,0.5,0.5,25.32,29.163,0.5353,0.4647,0.85,0.2031,1,0.5,0.5,0.0,2.735,0.6095,0.1235,0.15022,0,0.3333,0.3333,0.3333,0.87,0.3333,-0.01302,-0.03175,1,0.5,0.5,0.0,3.859,0.8,0.18586,0.17047,7.463,32.783,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.959,0.0,4.824,4.824,1350.416,717.538,1747.174
272,2026-05-12T21:50:56.141509+00:00,mixed,GND,16.941,25.593,25.593,0.5,0.5,30.234,31.901,0.5134,0.4866,0.8496,0.2073,0,0.3333,0.3333,0.3333,0.348,0.1829,-0.0152,-0.06883,2,0.3333,0.3333,0.3333,0.988,0.381,0.06879,0.13493,2,0.3333,0.3333,0.3333,0.621,0.3429,0.02209,0.05026,1.957,33.858,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,32.54,1.667,1.318,1.318,1352.083,718.856,1748.493
273,2026-05-12T21:51:06.160112+00:00,mixed,ISL,11.967,21.171,11.967,0.5,0.5,25.144,27.514,0.5225,0.4775,0.8482,0.2117,0,0.5,0.5,0.0,1.404,0.4267,-0.00956,-0.01808,0,0.3333,0.3333,0.3333,0.912,0.3333,-0.00879,-0.02133,0,0.5,0.5,0.0,0.895,0.5333,-0.11046,-0.18115,3.212,28.356,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.783,0.0,0.573,0.573,1352.083,719.429,1749.065
274,2026-05-12T21:51:16.176781+00:00,mixed,GND,15.428,20.388,20.388,0.5,0.5,28.415,26.766,0.4851,0.5149,0.846,0.216,2,0.3333,0.3333,0.3333,2.104,0.6095,0.16037,0.19103,2,0.3333,0.3333,0.3333,0.351,0.381,0.00514,0.01073,1,0.3333,0.3333,0.3333,0.373,0.2286,-0.00271,-0.00952,2.828,29.594,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.405,0.0,2.189,2.189,1352.083,721.618,1751.255
275,2026-05-12T21:51:26.187189+00:00,mixed,ISL,12.568,22.418,12.568,0.5,0.5,25.298,28.832,0.5326,0.4674,0.8429,0.2205,1,0.5,0.5,0.0,1.432,0.6095,-0.00676,-0.00892,2,0.3333,0.3333,0.3333,1.816,0.6667,0.08156,0.09338,0,0.5,0.5,0.0,1.053,0.5333,-0.09471,-0.15322,4.301,29.599,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.937,0.0,1.662,1.662,1352.083,723.28,1752.916
276,2026-05-12T21:51:36.225457+00:00,mixed,GND,12.493,22.03,22.03,0.5,0.5,24.909,28.481,0.5335,0.4665,0.8389,0.225,0,0.3333,0.3333,0.3333,0.452,0.1829,-0.0048,-0.02122,1,0.3333,0.3333,0.3333,0.217,0.2286,-0.00828,-0.0294,1,0.3333,0.3333,0.3333,0.324,0.2286,-0.00763,-0.02709,0.993,29.474,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.549,3.572,0.354,1.926,1355.655,723.634,1754.842
277,2026-05-12T21:51:46.262190+00:00,mixed,GND,18.335,22.336,22.336,0.5,0.5,30.39,28.826,0.4868,0.5132,0.8341,0.2296,0,0.3333,0.3333,0.3333,0.171,0.1829,-0.03292,-0.15553,1,0.3333,0.3333,0.3333,0.413,0.2286,0.0113,0.0388,2,0.3333,0.3333,0.3333,1.224,0.3429,0.08242,0.1759,1.808,30.634,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.465,0.0,1.169,1.169,1355.655,724.804,1756.011
278,2026-05-12T21:51:56.282953+00:00,mixed,GND,8.975,16.893,16.893,0.5,0.5,20.631,23.422,0.5317,0.4683,0.8284,0.2342,0,0.3333,0.3333,0.3333,0.108,0.1829,-0.03919,-0.18808,1,0.3333,0.3333,0.3333,0.101,0.2286,-0.01992,-0.07227,0,0.3333,0.3333,0.3333,0.202,0.1371,-0.01976,-0.12246,0.411,23.833,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.27,2.791,0.0,0.563,1358.446,724.804,1756.575
279,2026-05-12T21:52:06.310987+00:00,mixed,ISL,13.325,22.672,13.325,0.5,0.5,24.555,29.241,0.5436,0.4564,0.8219,0.2388,1,0.5,0.5,0.0,1.574,0.6095,0.00744,0.00972,0,0.3333,0.3333,0.3333,0.192,0.3333,-0.08082,-0.21564,1,0.5,0.5,0.0,3.876,0.8,0.18761,0.17194,5.642,30.197,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.194,0.0,3.003,3.003,1358.446,727.807,1759.578
280,2026-05-12T21:52:16.341800+00:00,mixed,GND,10.94,20.595,20.595,0.5,0.5,21.726,27.205,0.556,0.444,0.8146,0.2436,0,0.3333,0.3333,0.3333,0.064,0.1829,-0.04356,-0.21146,0,0.3333,0.3333,0.3333,0.079,0.1429,-0.02214,-0.13236,1,0.3333,0.3333,0.3333,0.339,0.2286,-0.00612,-0.02164,0.482,27.687,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.365,5.479,0.0,3.322,1363.925,727.807,1762.9
281,2026-05-12T21:52:26.356153+00:00,mixed,GND,11.028,20.663,20.663,0.5,0.5,21.362,27.315,0.5611,0.4389,0.8065,0.2483,1,0.3333,0.3333,0.3333,0.326,0.3048,-0.01743,-0.04682,1,0.3333,0.3333,0.3333,1.234,0.2286,0.09344,0.28295,0,0.3333,0.3333,0.3333,0.324,0.1371,-0.00761,-0.04541,1.884,29.199,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.001,5.953,1.245,5.198,1369.878,729.052,1768.097
282,2026-05-12T21:52:36.392325+00:00,mixed,GND,16.098,20.879,20.879,0.5,0.5,25.977,27.574,0.5149,0.4851,0.7976,0.2531,1,0.3333,0.3333,0.3333,0.231,0.3048,-0.02687,-0.07315,1,0.3333,0.3333,0.3333,0.178,0.2286,-0.01219,-0.04362,0,0.3333,0.3333,0.3333,0.267,0.1371,-0.01335,-0.08106,0.676,28.249,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,28.212,1.596,0.037,0.037,1371.474,729.09,1768.135
283,2026-05-12T21:52:46.431384+00:00,mixed,ISL,15.759,25.848,15.759,0.5,0.5,25.19,32.586,0.564,0.436,0.7879,0.258,1,0.5,0.5,0.0,1.601,0.6095,0.01011,0.01318,2,0.3333,0.3333,0.3333,2.528,0.6667,0.15281,0.16837,0,0.5,0.5,0.0,0.913,0.5333,-0.1087,-0.17798,5.042,30.232,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,27.829,0.0,2.403,2.403,1371.474,731.493,1770.538
284,2026-05-12T21:52:56.462730+00:00,mixed,GND,13.245,22.833,22.833,0.5,0.5,22.237,29.616,0.5712,0.4288,0.7776,0.2629,0,0.3333,0.3333,0.3333,0.265,0.1829,-0.0235,-0.10849,1,0.3333,0.3333,0.3333,0.081,0.2286,-0.02194,-0.07991,0,0.3333,0.3333,0.3333,0.052,0.1371,-0.03477,-0.22668,0.398,30.013,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.876,7.379,0.0,5.138,1378.853,731.493,1775.675
285,2026-05-12T21:53:06.474294+00:00,browsing,ISL,9.788,21.29,9.788,0.5,0.5,18.354,28.119,0.6051,0.3949,0.7665,0.2678,0,0.5,0.5,0.0,0.79,0.48,-0.07098,-0.14283,0,0.3333,0.3333,0.3333,0.599,0.375,-0.04014,-0.10129,1,0.5,0.5,0.0,4.996,0.825,0.29958,0.28278,6.385,24.738,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.04,0.0,3.698,3.698,1378.853,735.191,1779.373
286,2026-05-12T21:53:16.502520+00:00,browsing,GND,19.548,24.14,24.14,0.5,0.5,27.705,31.015,0.5282,0.4718,0.7548,0.2727,1,0.3333,0.3333,0.3333,0.415,0.3429,-0.00854,-0.02266,0,0.3333,0.3333,0.3333,0.284,0.1607,-0.00157,-0.00883,0,0.3333,0.3333,0.3333,0.22,0.1414,-0.01804,-0.12194,0.919,31.934,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,30.391,3.31,0.288,1.542,1382.163,735.479,1780.916
287,2026-05-12T21:53:26.542710+00:00,browsing,ISL,15.645,25.874,15.645,0.5,0.5,23.411,32.797,0.5835,0.4165,0.7425,0.2777,0,0.5,0.5,0.0,0.539,0.48,-0.09605,-0.19857,2,0.3333,0.3333,0.3333,3.007,0.75,0.20072,0.21581,0,0.5,0.5,0.0,0.756,0.55,-0.12443,-0.22768,4.302,27.713,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,26.097,0.0,1.616,1.616,1382.163,737.095,1782.532
288,2026-05-12T21:53:36.551253+00:00,browsing,GND,13.161,23.152,23.152,0.5,0.5,20.555,30.123,0.5944,0.4056,0.7295,0.2828,0,0.3333,0.3333,0.3333,0.228,0.2057,-0.02721,-0.12674,0,0.3333,0.3333,0.3333,0.055,0.1607,-0.02451,-0.14764,0,0.3333,0.3333,0.3333,0.193,0.1414,-0.02068,-0.14108,0.476,30.599,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.242,9.568,0.0,7.357,1391.731,737.095,1789.889
289,2026-05-12T21:53:46.575513+00:00,browsing,GND,19.881,23.824,23.824,0.5,0.5,26.924,30.844,0.5339,0.4661,0.716,0.2878,1,0.3333,0.3333,0.3333,0.245,0.3429,-0.02548,-0.06921,1,0.3333,0.3333,0.3333,0.394,0.2571,0.00938,0.0323,0,0.3333,0.3333,0.3333,0.128,0.1414,-0.02723,-0.19029,0.767,31.611,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.61,3.921,0.136,2.001,1395.651,737.23,1791.89
290,2026-05-12T21:53:56.592801+00:00,browsing,ISL,11.82,22.736,11.82,0.5,0.5,18.532,29.807,0.6166,0.3834,0.702,0.2929,1,0.5,0.5,0.0,1.845,0.6857,0.03455,0.04435,0,0.3333,0.3333,0.3333,1.176,0.375,0.01764,0.04148,0,0.5,0.5,0.0,0.711,0.55,-0.12888,-0.23686,3.733,22.265,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,21.218,0.0,1.047,1.047,1395.651,738.277,1792.937
291,2026-05-12T21:54:06.609868+00:00,browsing,GND,17.034,25.478,25.478,0.5,0.5,23.434,32.6,0.5818,0.4182,0.6875,0.298,0,0.3333,0.3333,0.3333,0.352,0.2057,-0.01484,-0.06711,0,0.3333,0.3333,0.3333,0.147,0.1607,-0.01533,-0.08976,1,0.3333,0.3333,0.3333,0.123,0.2357,-0.02769,-0.11175,0.621,33.222,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,26.12,9.167,0.0,7.102,1404.818,738.277,1800.038
292,2026-05-12T21:54:16.638753+00:00,browsing,GND,15.697,20.859,20.859,0.5,0.5,21.805,28.034,0.5625,0.4375,0.6725,0.3032,0,0.3333,0.3333,0.3333,0.229,0.2057,-0.02707,-0.12605,0,0.3333,0.3333,0.3333,0.047,0.1607,-0.02526,-0.15252,0,0.3333,0.3333,0.3333,0.16,0.1414,-0.02396,-0.16547,0.437,28.471,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.491,6.229,0.0,3.979,1411.047,738.277,1804.018
